date       ,state   ,district ,pincode ,bio_age_5_17 ,bio_age_17_
10-09-2025 ,Haryana ,Hisar    , 125033 ,          44 ,         73
10-09-2025 ,Haryana ,Hisar    , 125039 ,           8 ,         19
10-09-2025 ,Haryana ,Hisar    , 125044 ,           4 ,         11
15-09-2025 ,Haryana ,Hisar    , 125004 ,           3 ,          5
15-09-2025 ,Haryana ,Hisar    , 125112 ,           7 ,          4
14-09-2025 ,Haryana ,Hisar    , 125001 ,          10 ,         18
14-09-2025 ,Haryana ,Hisar    , 125047 ,           1 ,          0
14-09-2025 ,Haryana ,Hisar    , 125121 ,           2 ,          0
31-08-2025 ,Haryana ,Hisar    , 125033 ,           1 ,          0
31-08-2025 ,Haryana ,Hisar    , 125044 ,           6 ,          3
02-09-2025 ,Haryana ,Hisar    , 125042 ,           1 ,          4
02-09-2025 ,Haryana ,Hisar    , 125052 ,          18 ,         20
02-09-2025 ,Haryana ,Hisar    , 125113 ,           6 ,          4
08-09-2025 ,Haryana ,Hisar    , 125001 ,          51 ,         87
08-09-2025 ,Haryana ,Hisar    , 125047 ,           5 ,         11
08-09-2025 ,Haryana ,Hisar    , 125049 ,           5 ,          6
07-09-2025 ,Haryana ,Hisar    , 125044 ,           1 ,          4
13-09-2025 ,Haryana ,Hisar    , 125039 ,          15 ,          6
13-09-2025 ,Haryana ,Hisar    , 125113 ,           0 ,          2
12-09-2025 ,Haryana ,Hisar    , 125004 ,          13 ,          9
12-09-2025 ,Haryana ,Hisar    , 125037 ,           1 ,          3
12-09-2025 ,Haryana ,Hisar    , 125039 ,          10 ,         17
12-09-2025 ,Haryana ,Hisar    , 125047 ,          10 ,          9
12-09-2025 ,Haryana ,Hisar    , 125121 ,          13 ,         32
05-09-2025 ,Haryana ,Hisar    , 125001 ,          63 ,         88
05-09-2025 ,Haryana ,Hisar    , 125052 ,          40 ,         26
05-09-2025 ,Haryana ,Hisar    , 125113 ,          27 ,         16
06-09-2025 ,Haryana ,Hisar    , 125006 ,           3 ,          1
06-09-2025 ,Haryana ,Hisar    , 125037 ,           2 ,          0
06-09-2025 ,Haryana ,Hisar    , 125042 ,           8 ,         11
06-09-2025 ,Haryana ,Hisar    , 125052 ,          12 ,         15
11-09-2025 ,Haryana ,Hisar    , 125033 ,          45 ,         37
11-09-2025 ,Haryana ,Hisar    , 125049 ,           4 ,          2
11-09-2025 ,Haryana ,Hisar    , 125113 ,          11 ,          5
13-12-2025 ,Haryana ,Hisar    , 125004 ,           1 ,          0
13-12-2025 ,Haryana ,Hisar    , 125042 ,          29 ,         16
16-12-2025 ,Haryana ,Hisar    , 125001 ,          90 ,         87
16-12-2025 ,Haryana ,Hisar    , 125004 ,           2 ,         13
16-12-2025 ,Haryana ,Hisar    , 125044 ,           7 ,          6
16-12-2025 ,Haryana ,Hisar    , 125113 ,          19 ,         15
03-12-2025 ,Haryana ,Hisar    , 125001 ,          67 ,         54
03-12-2025 ,Haryana ,Hisar    , 125033 ,          32 ,         67
03-12-2025 ,Haryana ,Hisar    , 125042 ,           5 ,          6
03-12-2025 ,Haryana ,Hisar    , 125112 ,           5 ,          4
03-12-2025 ,Haryana ,Hisar    , 125113 ,           5 ,         11
05-12-2025 ,Haryana ,Hisar    , 125005 ,           3 ,          2
05-12-2025 ,Haryana ,Hisar    , 125047 ,          14 ,         14
05-12-2025 ,Haryana ,Hisar    , 125049 ,           9 ,          7
01-12-2025 ,Haryana ,Hisar    , 125006 ,           1 ,          1
01-12-2025 ,Haryana ,Hisar    , 125038 ,           3 ,          9
01-12-2025 ,Haryana ,Hisar    , 125042 ,           7 ,          8
01-12-2025 ,Haryana ,Hisar    , 125112 ,           2 ,          7
01-12-2025 ,Haryana ,Hisar    , 127041 ,           0 ,          1
17-12-2025 ,Haryana ,Hisar    , 125004 ,           9 ,          8
17-12-2025 ,Haryana ,Hisar    , 125038 ,           4 ,          6
17-12-2025 ,Haryana ,Hisar    , 125039 ,          33 ,         32
17-12-2025 ,Haryana ,Hisar    , 125042 ,          22 ,         25
17-12-2025 ,Haryana ,Hisar    , 125047 ,          15 ,         11
02-12-2025 ,Haryana ,Hisar    , 125037 ,           1 ,          3
02-12-2025 ,Haryana ,Hisar    , 125044 ,           6 ,          6
02-12-2025 ,Haryana ,Hisar    , 125047 ,           5 ,          8
02-12-2025 ,Haryana ,Hisar    , 125112 ,           4 ,          2
04-12-2025 ,Haryana ,Hisar    , 125039 ,          21 ,         24
04-12-2025 ,Haryana ,Hisar    , 125044 ,           1 ,          2
04-12-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          2
04-12-2025 ,Haryana ,Hisar    , 125052 ,          35 ,         38
04-12-2025 ,Haryana ,Hisar    , 125112 ,           4 ,          7
04-12-2025 ,Haryana ,Hisar    , 125121 ,          32 ,         32
07-12-2025 ,Haryana ,Hisar    , 125042 ,           0 ,          2
06-12-2025 ,Haryana ,Hisar    , 125038 ,           4 ,          5
06-12-2025 ,Haryana ,Hisar    , 125047 ,          16 ,          8
06-12-2025 ,Haryana ,Hisar    , 125113 ,           2 ,          8
08-12-2025 ,Haryana ,Hisar    , 125001 ,          93 ,         66
08-12-2025 ,Haryana ,Hisar    , 125005 ,           6 ,          5
08-12-2025 ,Haryana ,Hisar    , 125033 ,          39 ,         81
08-12-2025 ,Haryana ,Hisar    , 125038 ,           4 ,         13
08-12-2025 ,Haryana ,Hisar    , 125044 ,          10 ,         15
08-12-2025 ,Haryana ,Hisar    , 125047 ,          28 ,         19
08-12-2025 ,Haryana ,Hisar    , 125048 ,           2 ,          1
08-12-2025 ,Haryana ,Hisar    , 125112 ,           1 ,          6
08-12-2025 ,Haryana ,Hisar    , 125113 ,          12 ,         18
10-12-2025 ,Haryana ,Hisar    , 125038 ,           8 ,          5
10-12-2025 ,Haryana ,Hisar    , 125044 ,           1 ,          5
10-12-2025 ,Haryana ,Hisar    , 125052 ,          62 ,         39
10-12-2025 ,Haryana ,Hisar    , 125112 ,           6 ,          6
10-12-2025 ,Haryana ,Hisar    , 125113 ,           6 ,         18
10-12-2025 ,Haryana ,Hisar    , 125121 ,          29 ,         39
09-12-2025 ,Haryana ,Hisar    , 125001 ,          93 ,         73
09-12-2025 ,Haryana ,Hisar    , 125006 ,           2 ,          6
09-12-2025 ,Haryana ,Hisar    , 125042 ,          15 ,         11
09-12-2025 ,Haryana ,Hisar    , 125044 ,           6 ,          3
09-12-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          3
09-12-2025 ,Haryana ,Hisar    , 125113 ,          16 ,         19
11-12-2025 ,Haryana ,Hisar    , 125052 ,          25 ,         33
11-12-2025 ,Haryana ,Hisar    , 125053 ,           0 ,          1
11-12-2025 ,Haryana ,Hisar    , 125121 ,          31 ,         30
12-12-2025 ,Haryana ,Hisar    , 125037 ,           1 ,          1
12-12-2025 ,Haryana ,Hisar    , 125044 ,           9 ,          5
12-12-2025 ,Haryana ,Hisar    , 125048 ,           3 ,          3
12-12-2025 ,Haryana ,Hisar    , 125049 ,           2 ,          8
12-12-2025 ,Haryana ,Hisar    , 125112 ,           4 ,          5
12-12-2025 ,Haryana ,Hisar    , 125113 ,          17 ,         11
15-12-2025 ,Haryana ,Hisar    , 125001 ,         119 ,        112
15-12-2025 ,Haryana ,Hisar    , 125005 ,           6 ,          9
15-12-2025 ,Haryana ,Hisar    , 125033 ,          43 ,         74
15-12-2025 ,Haryana ,Hisar    , 125039 ,          25 ,         28
14-12-2025 ,Haryana ,Hisar    , 125052 ,           0 ,          1
18-12-2025 ,Haryana ,Hisar    , 125005 ,           6 ,          9
18-12-2025 ,Haryana ,Hisar    , 125006 ,           0 ,          4
18-12-2025 ,Haryana ,Hisar    , 125037 ,           0 ,          6
18-12-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          2
26-12-2025 ,Haryana ,Hisar    , 125005 ,           3 ,          4
26-12-2025 ,Haryana ,Hisar    , 125006 ,           1 ,          3
26-12-2025 ,Haryana ,Hisar    , 125047 ,           9 ,         14
26-12-2025 ,Haryana ,Hisar    , 125052 ,          15 ,         51
25-12-2025 ,Haryana ,Hisar    , 125006 ,           1 ,          3
25-12-2025 ,Haryana ,Hisar    , 125049 ,           0 ,          1
25-12-2025 ,Haryana ,Hisar    , 125121 ,           2 ,          3
19-12-2025 ,Haryana ,Hisar    , 125053 ,           1 ,          0
20-12-2025 ,Haryana ,Hisar    , 125005 ,           6 ,          1
20-12-2025 ,Haryana ,Hisar    , 125006 ,           5 ,          1
20-12-2025 ,Haryana ,Hisar    , 125037 ,           2 ,          1
20-12-2025 ,Haryana ,Hisar    , 125049 ,          26 ,         24
20-12-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          1
20-12-2025 ,Haryana ,Hisar    , 125112 ,           2 ,          5
20-12-2025 ,Haryana ,Hisar    , 125121 ,          32 ,         32
21-12-2025 ,Haryana ,Hisar    , 125033 ,           1 ,          1
21-12-2025 ,Haryana ,Hisar    , 125038 ,           1 ,          1
22-12-2025 ,Haryana ,Hisar    , 125049 ,           5 ,          7
22-12-2025 ,Haryana ,Hisar    , 125112 ,           6 ,          4
24-12-2025 ,Haryana ,Hisar    , 125001 ,          67 ,         94
24-12-2025 ,Haryana ,Hisar    , 125005 ,           4 ,          9
24-12-2025 ,Haryana ,Hisar    , 125033 ,          35 ,         71
24-12-2025 ,Haryana ,Hisar    , 125038 ,           2 ,          7
24-12-2025 ,Haryana ,Hisar    , 125042 ,          10 ,         22
24-12-2025 ,Haryana ,Hisar    , 125047 ,           7 ,         15
24-12-2025 ,Haryana ,Hisar    , 125112 ,           3 ,          9
23-12-2025 ,Haryana ,Hisar    , 125037 ,           2 ,          2
23-12-2025 ,Haryana ,Hisar    , 125042 ,           2 ,          7
23-12-2025 ,Haryana ,Hisar    , 125047 ,           7 ,         16
23-12-2025 ,Haryana ,Hisar    , 125112 ,           2 ,          6
29-12-2025 ,Haryana ,Hisar    , 125004 ,           7 ,          3
29-12-2025 ,Haryana ,Hisar    , 125005 ,           1 ,          5
29-12-2025 ,Haryana ,Hisar    , 125039 ,          16 ,         38
29-12-2025 ,Haryana ,Hisar    , 125044 ,           4 ,          6
28-12-2025 ,Haryana ,Hisar    , 125006 ,           2 ,          4
28-12-2025 ,Haryana ,Hisar    , 125033 ,           8 ,         23
28-12-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          1
28-12-2025 ,Haryana ,Hisar    , 125049 ,           6 ,          7
28-12-2025 ,Haryana ,Hisar    , 125112 ,           1 ,          0
01-01-2026 ,Haryana ,Hisar    , 125121 ,          27 ,         47
03-01-2026 ,Haryana ,Hisar    , 125004 ,           1 ,          2
03-01-2026 ,Haryana ,Hisar    , 125047 ,           1 ,          3
02-01-2026 ,Haryana ,Hisar    , 125004 ,           1 ,         17
02-01-2026 ,Haryana ,Hisar    , 125049 ,           4 ,          6
02-01-2026 ,Haryana ,Hisar    , 125052 ,          22 ,         47
02-01-2026 ,Haryana ,Hisar    , 127041 ,           1 ,          0
23-12-2025 ,Haryana ,Hisar    , 125111 ,           0 ,          1
02-12-2025 ,Haryana ,Hisar    , 125053 ,           1 ,          1
07-12-2025 ,Haryana ,Hisar    , 125038 ,           2 ,          4
12-12-2025 ,Haryana ,Hisar    , 125050 ,           1 ,          0
12-12-2025 ,Haryana ,Hisar    , 125053 ,           0 ,          1
12-12-2025 ,Haryana ,Hisar    , 127041 ,           0 ,          1
14-12-2025 ,Haryana ,Hisar    , 125006 ,           1 ,          0
14-12-2025 ,Haryana ,Hisar    , 125050 ,           1 ,          0
25-12-2025 ,Haryana ,Hisar    , 125053 ,           0 ,          1
27-12-2025 ,Haryana ,Hisar    , 125039 ,          26 ,         49
27-12-2025 ,Haryana ,Hisar    , 125047 ,           4 ,         14
27-12-2025 ,Haryana ,Hisar    , 125049 ,          10 ,         15
26-12-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          1
14-12-2025 ,Haryana ,Hisar    , 125037 ,           0 ,          4
14-12-2025 ,Haryana ,Hisar    , 125039 ,           0 ,          8
14-12-2025 ,Haryana ,Hisar    , 125042 ,           2 ,          0
14-12-2025 ,Haryana ,Hisar    , 125049 ,           0 ,          2
14-12-2025 ,Haryana ,Hisar    , 125113 ,           0 ,          5
21-12-2025 ,Haryana ,Hisar    , 125039 ,           0 ,          2
21-12-2025 ,Haryana ,Hisar    , 125047 ,           0 ,          2
13-11-2025 ,Haryana ,Hisar    , 125038 ,           1 ,          3
16-11-2025 ,Haryana ,Hisar    , 125052 ,           0 ,          3
01-05-2025 ,Haryana ,Hisar    , 125004 ,         148 ,        193
01-03-2025 ,Haryana ,Hisar    , 125044 ,         133 ,        249
01-05-2025 ,Haryana ,Hisar    , 125049 ,         101 ,        148
01-04-2025 ,Haryana ,Hisar    , 125037 ,          44 ,         77
01-05-2025 ,Haryana ,Hisar    , 125047 ,         181 ,        273
01-06-2025 ,Haryana ,Hisar    , 125037 ,          31 ,         85
19-10-2025 ,Haryana ,Hisar    , 125038 ,           6 ,          5
31-10-2025 ,Haryana ,Hisar    , 125053 ,           1 ,          0
05-11-2025 ,Haryana ,Hisar    , 125050 ,           1 ,          1
08-11-2025 ,Haryana ,Hisar    , 125053 ,           1 ,          0
09-11-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          1
16-11-2025 ,Haryana ,Hisar    , 125037 ,           4 ,          2
07-12-2025 ,Haryana ,Hisar    , 125052 ,           0 ,         12
09-12-2025 ,Haryana ,Hisar    , 125053 ,           0 ,          1
16-12-2025 ,Haryana ,Hisar    , 127041 ,           0 ,          1
01-12-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          1
30-11-2025 ,Haryana ,Hisar    , 125044 ,           0 ,          3
30-11-2025 ,Haryana ,Hisar    , 125052 ,           0 ,          7
30-11-2025 ,Haryana ,Hisar    , 125112 ,           0 ,          4
23-11-2025 ,Haryana ,Hisar    , 125004 ,           0 ,          1
23-11-2025 ,Haryana ,Hisar    , 125049 ,           0 ,          4
05-11-2025 ,Haryana ,Hisar    , 125004 ,           0 ,          1
03-11-2025 ,Haryana ,Hisar    , 125055 ,           0 ,          1
26-10-2025 ,Haryana ,Hisar    , 125042 ,           0 ,          1
19-10-2025 ,Haryana ,Hisar    , 125042 ,           0 ,          1
18-10-2025 ,Haryana ,Hisar    , 125053 ,           0 ,          1
18-07-2025 ,Haryana ,Hisar    , 125053 ,           0 ,          1
27-07-2025 ,Haryana ,Hisar    , 125052 ,           0 ,          1
20-07-2025 ,Haryana ,Hisar    , 125121 ,           2 ,          3
06-08-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          2
12-08-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          2
07-08-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          1
24-08-2025 ,Haryana ,Hisar    , 125049 ,           1 ,          1
07-09-2025 ,Haryana ,Hisar    , 125037 ,           0 ,          1
07-09-2025 ,Haryana ,Hisar    , 125039 ,           0 ,          6
07-09-2025 ,Haryana ,Hisar    , 125121 ,           0 ,          3
30-08-2025 ,Haryana ,Hisar    , 125011 ,           0 ,          1
03-08-2025 ,Haryana ,Hisar    , 125004 ,           0 ,          1
03-08-2025 ,Haryana ,Hisar    , 125112 ,           0 ,          2
02-09-2025 ,Haryana ,Hisar    , 125055 ,           0 ,          1
05-07-2025 ,Haryana ,Hisar    , 125055 ,           0 ,          1
30-06-2025 ,Haryana ,Hisar    , 127041 ,           0 ,          1
03-07-2025 ,Haryana ,Hisar    , 125053 ,           0 ,          1
06-07-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          2
09-10-2025 ,Haryana ,Hisar    , 125037 ,           3 ,          4
09-10-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          3
24-10-2025 ,Haryana ,Hisar    , 125005 ,           1 ,          6
24-10-2025 ,Haryana ,Hisar    , 125039 ,           6 ,         21
24-10-2025 ,Haryana ,Hisar    , 125113 ,          16 ,         22
25-10-2025 ,Haryana ,Hisar    , 125006 ,           2 ,          2
25-10-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          1
25-10-2025 ,Haryana ,Hisar    , 125049 ,          20 ,         32
12-11-2025 ,Haryana ,Hisar    , 125055 ,           1 ,          0
11-11-2025 ,Haryana ,Hisar    , 125004 ,           3 ,          9
11-11-2025 ,Haryana ,Hisar    , 125005 ,           1 ,          5
11-11-2025 ,Haryana ,Hisar    , 125047 ,           7 ,         16
11-11-2025 ,Haryana ,Hisar    , 125113 ,           4 ,         25
11-11-2025 ,Haryana ,Hisar    , 127041 ,           0 ,          1
10-10-2025 ,Haryana ,Hisar    , 125001 ,          57 ,         75
10-10-2025 ,Haryana ,Hisar    , 125004 ,           4 ,          6
10-10-2025 ,Haryana ,Hisar    , 125005 ,           1 ,          3
10-10-2025 ,Haryana ,Hisar    , 125037 ,           1 ,          3
10-10-2025 ,Haryana ,Hisar    , 125044 ,           4 ,          3
10-10-2025 ,Haryana ,Hisar    , 125052 ,          16 ,         39
10-10-2025 ,Haryana ,Hisar    , 125121 ,          20 ,         18
13-10-2025 ,Haryana ,Hisar    , 125049 ,          34 ,         18
13-10-2025 ,Haryana ,Hisar    , 125052 ,          19 ,         52
13-10-2025 ,Haryana ,Hisar    , 125055 ,           1 ,          0
13-10-2025 ,Haryana ,Hisar    , 125113 ,          11 ,         23
12-10-2025 ,Haryana ,Hisar    , 125001 ,           9 ,          8
12-10-2025 ,Haryana ,Hisar    , 125049 ,           0 ,          1
16-10-2025 ,Haryana ,Hisar    , 125006 ,           9 ,          3
16-10-2025 ,Haryana ,Hisar    , 125038 ,          20 ,         24
16-10-2025 ,Haryana ,Hisar    , 125042 ,           7 ,         26
15-10-2025 ,Haryana ,Hisar    , 125033 ,          31 ,         59
15-10-2025 ,Haryana ,Hisar    , 125044 ,          13 ,         12
15-10-2025 ,Haryana ,Hisar    , 125047 ,           9 ,          6
15-10-2025 ,Haryana ,Hisar    , 125049 ,           4 ,         12
15-10-2025 ,Haryana ,Hisar    , 125052 ,          19 ,         32
08-11-2025 ,Haryana ,Hisar    , 125038 ,           0 ,          4
08-11-2025 ,Haryana ,Hisar    , 125042 ,           4 ,          6
08-11-2025 ,Haryana ,Hisar    , 125052 ,          17 ,         13
30-10-2025 ,Haryana ,Hisar    , 125038 ,           1 ,          9
30-10-2025 ,Haryana ,Hisar    , 125052 ,          12 ,         33
29-10-2025 ,Haryana ,Hisar    , 125006 ,           9 ,          8
29-10-2025 ,Haryana ,Hisar    , 125039 ,          13 ,         36
29-10-2025 ,Haryana ,Hisar    , 125044 ,          17 ,         16
29-10-2025 ,Haryana ,Hisar    , 125113 ,           9 ,         18
31-10-2025 ,Haryana ,Hisar    , 125037 ,           4 ,          4
31-10-2025 ,Haryana ,Hisar    , 125047 ,           7 ,         14
10-11-2025 ,Haryana ,Hisar    , 125038 ,           9 ,          9
10-11-2025 ,Haryana ,Hisar    , 125053 ,           1 ,          0
10-11-2025 ,Haryana ,Hisar    , 125121 ,          31 ,         51
15-11-2025 ,Haryana ,Hisar    , 125004 ,           0 ,          2
15-11-2025 ,Haryana ,Hisar    , 125037 ,           4 ,          2
15-11-2025 ,Haryana ,Hisar    , 125044 ,           4 ,          3
15-11-2025 ,Haryana ,Hisar    , 125047 ,           3 ,          3
15-11-2025 ,Haryana ,Hisar    , 125113 ,           4 ,          4
14-11-2025 ,Haryana ,Hisar    , 125001 ,          71 ,        102
14-11-2025 ,Haryana ,Hisar    , 125005 ,          13 ,         10
14-11-2025 ,Haryana ,Hisar    , 125038 ,           5 ,          8
14-11-2025 ,Haryana ,Hisar    , 125047 ,           8 ,         21
14-11-2025 ,Haryana ,Hisar    , 125050 ,           5 ,          1
14-11-2025 ,Haryana ,Hisar    , 125112 ,           5 ,          4
14-11-2025 ,Haryana ,Hisar    , 125113 ,          21 ,         17
17-11-2025 ,Haryana ,Hisar    , 125001 ,          87 ,        108
17-11-2025 ,Haryana ,Hisar    , 125037 ,           0 ,          2
17-11-2025 ,Haryana ,Hisar    , 125038 ,           5 ,          8
17-11-2025 ,Haryana ,Hisar    , 125047 ,          11 ,         13
17-11-2025 ,Haryana ,Hisar    , 125113 ,          24 ,         27
17-11-2025 ,Haryana ,Hisar    , 125121 ,          33 ,         42
18-11-2025 ,Haryana ,Hisar    , 125001 ,         123 ,         90
18-11-2025 ,Haryana ,Hisar    , 125033 ,         176 ,         62
18-11-2025 ,Haryana ,Hisar    , 125042 ,           5 ,          6
18-11-2025 ,Haryana ,Hisar    , 125047 ,          11 ,         12
18-11-2025 ,Haryana ,Hisar    , 125053 ,           0 ,          2
17-10-2025 ,Haryana ,Hisar    , 125001 ,         236 ,         63
17-10-2025 ,Haryana ,Hisar    , 125005 ,           2 ,          9
17-10-2025 ,Haryana ,Hisar    , 125037 ,           2 ,          3
17-10-2025 ,Haryana ,Hisar    , 125038 ,           3 ,          4
04-11-2025 ,Haryana ,Hisar    , 125001 ,         124 ,        136
07-10-2025 ,Haryana ,Hisar    , 125006 ,           2 ,          3
07-10-2025 ,Haryana ,Hisar    , 125033 ,          17 ,         10
07-10-2025 ,Haryana ,Hisar    , 125052 ,           7 ,          6
07-10-2025 ,Haryana ,Hisar    , 125112 ,           0 ,          2
07-10-2025 ,Haryana ,Hisar    , 125121 ,          23 ,         12
08-10-2025 ,Haryana ,Hisar    , 125037 ,           0 ,          2
08-10-2025 ,Haryana ,Hisar    , 125049 ,           7 ,         20
08-10-2025 ,Haryana ,Hisar    , 125052 ,          28 ,         63
08-10-2025 ,Haryana ,Hisar    , 125112 ,          12 ,         20
23-10-2025 ,Haryana ,Hisar    , 125033 ,          49 ,         78
23-10-2025 ,Haryana ,Hisar    , 125037 ,           4 ,          5
23-10-2025 ,Haryana ,Hisar    , 125042 ,           7 ,         18
23-10-2025 ,Haryana ,Hisar    , 125044 ,           6 ,         19
22-10-2025 ,Haryana ,Hisar    , 125001 ,          18 ,         13
22-10-2025 ,Haryana ,Hisar    , 125039 ,           6 ,         10
22-10-2025 ,Haryana ,Hisar    , 125042 ,           6 ,         17
22-10-2025 ,Haryana ,Hisar    , 125052 ,           0 ,          6
06-11-2025 ,Haryana ,Hisar    , 125001 ,         165 ,        151
06-11-2025 ,Haryana ,Hisar    , 125049 ,          11 ,         11
06-11-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          3
06-11-2025 ,Haryana ,Hisar    , 125052 ,          36 ,         39
06-11-2025 ,Haryana ,Hisar    , 125112 ,           2 ,          5
07-11-2025 ,Haryana ,Hisar    , 125001 ,         175 ,        108
07-11-2025 ,Haryana ,Hisar    , 125004 ,           3 ,          7
07-11-2025 ,Haryana ,Hisar    , 125042 ,          11 ,         20
07-11-2025 ,Haryana ,Hisar    , 125053 ,           2 ,          0
20-11-2025 ,Haryana ,Hisar    , 125001 ,         161 ,         84
20-11-2025 ,Haryana ,Hisar    , 125004 ,           7 ,          5
20-11-2025 ,Haryana ,Hisar    , 125006 ,           7 ,          3
20-11-2025 ,Haryana ,Hisar    , 125112 ,           6 ,          5
28-09-2025 ,Haryana ,Hisar    , 125001 ,          16 ,         21
28-09-2025 ,Haryana ,Hisar    , 125044 ,           1 ,          3
01-10-2025 ,Haryana ,Hisar    , 125037 ,           0 ,          8
01-10-2025 ,Haryana ,Hisar    , 125047 ,          10 ,          7
01-10-2025 ,Haryana ,Hisar    , 125049 ,           3 ,          5
01-10-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          1
01-10-2025 ,Haryana ,Hisar    , 125112 ,           4 ,         10
01-10-2025 ,Haryana ,Hisar    , 125113 ,           4 ,         20
14-10-2025 ,Haryana ,Hisar    , 125006 ,          16 ,          4
14-10-2025 ,Haryana ,Hisar    , 125037 ,           2 ,          5
14-10-2025 ,Haryana ,Hisar    , 125039 ,          11 ,         50
14-10-2025 ,Haryana ,Hisar    , 125049 ,           8 ,         10
14-10-2025 ,Haryana ,Hisar    , 125112 ,           5 ,         13
14-10-2025 ,Haryana ,Hisar    , 125121 ,          34 ,         65
05-11-2025 ,Haryana ,Hisar    , 125005 ,           1 ,          1
05-11-2025 ,Haryana ,Hisar    , 125038 ,           0 ,          2
05-11-2025 ,Haryana ,Hisar    , 125039 ,           1 ,          0
27-09-2025 ,Haryana ,Hisar    , 125042 ,           8 ,          8
27-09-2025 ,Haryana ,Hisar    , 125044 ,           5 ,          5
27-09-2025 ,Haryana ,Hisar    , 125047 ,           2 ,          4
29-09-2025 ,Haryana ,Hisar    , 125004 ,          13 ,         15
29-09-2025 ,Haryana ,Hisar    , 125049 ,           3 ,          8
29-09-2025 ,Haryana ,Hisar    , 125052 ,          25 ,         48
04-10-2025 ,Haryana ,Hisar    , 125047 ,           0 ,          2
02-11-2025 ,Haryana ,Hisar    , 125004 ,           1 ,          1
02-11-2025 ,Haryana ,Hisar    , 125005 ,           0 ,          3
02-11-2025 ,Haryana ,Hisar    , 125033 ,           4 ,          1
02-11-2025 ,Haryana ,Hisar    , 125037 ,           1 ,          1
01-11-2025 ,Haryana ,Hisar    , 125005 ,           2 ,          4
01-11-2025 ,Haryana ,Hisar    , 125006 ,           1 ,          4
01-11-2025 ,Haryana ,Hisar    , 125037 ,           2 ,          3
01-11-2025 ,Haryana ,Hisar    , 125121 ,           5 ,          8
03-11-2025 ,Haryana ,Hisar    , 125005 ,           2 ,          8
03-11-2025 ,Haryana ,Hisar    , 125006 ,           1 ,          6
03-11-2025 ,Haryana ,Hisar    , 125037 ,           1 ,          5
03-11-2025 ,Haryana ,Hisar    , 125039 ,          24 ,         38
13-11-2025 ,Haryana ,Hisar    , 125049 ,           4 ,          1
13-11-2025 ,Haryana ,Hisar    , 125121 ,          26 ,         45
09-12-2025 ,Haryana ,Hisar    , 125005 ,           1 ,          4
09-12-2025 ,Haryana ,Hisar    , 125049 ,          12 ,          3
09-12-2025 ,Haryana ,Hisar    , 125055 ,           1 ,          0
09-12-2025 ,Haryana ,Hisar    , 125112 ,           7 ,          6
10-12-2025 ,Haryana ,Hisar    , 125001 ,          81 ,         72
10-12-2025 ,Haryana ,Hisar    , 125005 ,           2 ,          2
10-12-2025 ,Haryana ,Hisar    , 125006 ,           0 ,          4
10-12-2025 ,Haryana ,Hisar    , 125033 ,          87 ,         61
10-12-2025 ,Haryana ,Hisar    , 125037 ,           1 ,          6
10-12-2025 ,Haryana ,Hisar    , 125042 ,          12 ,         26
10-12-2025 ,Haryana ,Hisar    , 125049 ,           9 ,          3
10-12-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          1
19-11-2025 ,Haryana ,Hisar    , 125001 ,         128 ,         95
19-11-2025 ,Haryana ,Hisar    , 125037 ,           1 ,          3
19-11-2025 ,Haryana ,Hisar    , 125039 ,          32 ,         31
19-11-2025 ,Haryana ,Hisar    , 125042 ,          13 ,         21
21-11-2025 ,Haryana ,Hisar    , 125006 ,           2 ,          1
21-11-2025 ,Haryana ,Hisar    , 125033 ,          86 ,         56
22-11-2025 ,Haryana ,Hisar    , 125039 ,          10 ,          5
22-11-2025 ,Haryana ,Hisar    , 125048 ,           1 ,          0
22-11-2025 ,Haryana ,Hisar    , 125112 ,           3 ,          0
22-11-2025 ,Haryana ,Hisar    , 127041 ,           1 ,          0
23-11-2025 ,Haryana ,Hisar    , 125001 ,          30 ,         12
23-11-2025 ,Haryana ,Hisar    , 125042 ,           0 ,          1
11-12-2025 ,Haryana ,Hisar    , 125004 ,           4 ,         13
11-12-2025 ,Haryana ,Hisar    , 125006 ,           2 ,          3
11-12-2025 ,Haryana ,Hisar    , 125037 ,           1 ,          0
11-12-2025 ,Haryana ,Hisar    , 125042 ,          19 ,         22
11-12-2025 ,Haryana ,Hisar    , 125044 ,          18 ,          2
11-12-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          3
11-12-2025 ,Haryana ,Hisar    , 125112 ,           2 ,          7
